chembl_id,compound_name,primary_target,msd_node_matched,match_type,rationale_draft,supporting_evidence
CHEMBL336961,AZAKENPAULLONE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL336961
CHEMBL1738797,ALECTINIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1738797
CHEMBL483158,ALISERTIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL483158
CHEMBL40275,ALOE-EMODIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL40275
CHEMBL2396661,ALPELISIB,MTOR,mTORC1,target,"Compound annotated with target MTOR, which links to MSD node mTORC1.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2396661
CHEMBL54349,ALPIDEM,True,autophagy_flux,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL54349
CHEMBL495,ALPROSTADIL,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL495
CHEMBL3545365,ALTIRATINIB,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3545365
CHEMBL428690,ALVOCIDIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL428690
CHEMBL945,AMILORIDE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL945
CHEMBL629,AMITRIPTYLINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL629
CHEMBL682,AMODIAQUINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL682
CHEMBL267345,AMPHOTERICIN B,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL267345
CHEMBL1186894,AMRUBICIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1186894
CHEMBL43,AMSACRINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL43
CHEMBL2103851,AMUVATINIB,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2103851
CHEMBL178862,ANETHOLTRITHION,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL178862
CHEMBL46469,ANTHRALIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL46469
CHEMBL28,APIGENIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL28
CHEMBL232202,ARBUTIN,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL232202
CHEMBL1112,ARIPIPRAZOLE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1112
CHEMBL566534,ARTEMETHER,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL566534
CHEMBL269671,ARTEMISININ,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL269671
CHEMBL361497,ARTESUNATE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL361497
CHEMBL8597,ASCOMYCIN,True,autophagy_flux,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL8597
CHEMBL25,ASPIRIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL25
CHEMBL1255871,ASTAXANTHIN,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1255871
CHEMBL256997,ATALUREN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL256997
CHEMBL1689063,AVIBACTAM,True,autophagy_flux,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1689063
CHEMBL1289926,AXITINIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1289926
CHEMBL1565476,APAZONE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1565476
CHEMBL1200558,BACITRACIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1200558
CHEMBL206834,BAFETINIB,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL206834
CHEMBL8260,BAICALEIN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL8260
CHEMBL415049,BARASERTIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL415049
CHEMBL215152,DEFOSBARASERTIB,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL215152
CHEMBL2105759,BARICITINIB,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2105759
CHEMBL46740,BAZEDOXIFENE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL46740
CHEMBL408513,BELINOSTAT,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL408513
CHEMBL1096979,BENSERAZIDE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1096979
CHEMBL24171,BERGAPTEN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL24171
CHEMBL1293,BETA CAROTENE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1293
CHEMBL15192,LAPACHONE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL15192
CHEMBL269277,BETULINIC ACID,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL269277
CHEMBL404519,BEVIRIMAT,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL404519
CHEMBL277535,BIFONAZOLE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL277535
CHEMBL1200963,BIMATOPROST,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1200963
CHEMBL1101,BIPERIDEN,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1101
CHEMBL418971,BISPHENOL A,True,autophagy_flux,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL418971
CHEMBL290106,BITHIONOL,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL290106
CHEMBL357995,BOPINDOLOL,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL357995
CHEMBL288441,BOSUTINIB,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL288441
CHEMBL3545311,BRIGATINIB,True,oxidative_stress,moa,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3545311
CHEMBL220491,BRINZOLAMIDE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL220491
CHEMBL270995,BRIVANIB ALANINATE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL270995
CHEMBL1077,BROMFENAC,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1077
CHEMBL223448,BROXYQUINOLINE,True,oxidative_stress,pathway,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",source: specs_annotated_unified.csv; ChEMBL:https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL223448
